#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;63.6;68.2;465.1;334.4
2;1.45;1.60;0.175;0.183;44.0;42.7;383.7;273.2
3;1.65;2.11;0.256;0.348;38.6;32.4;346.0;218.1
4;2.17;2.38;0.404;0.420;29.4;28.6;277.1;193.8
5;2.76;2.59;0.503;0.464;23.1;26.3;231.3;179.3
6;3.00;2.75;0.528;0.493;21.2;24.8;219.7;169.6
