#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;436.3;454.3;2798.4;2226.2
2;2.00;1.98;0.399;0.242;218.2;229.7;1681.4;1687.2
3;2.85;2.89;0.539;0.434;152.8;157.0;1290.6;1260.3
4;3.69;3.82;0.616;0.532;118.2;119.0;1074.3;1042.8
5;4.71;4.72;0.673;0.590;92.6;96.2;914.1;912.3
6;5.67;5.61;0.706;0.629;77.0;81.0;821.8;825.3
