#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;1498.6;1504.2;11516.8;7371.5
2;1.97;1.91;0.335;0.233;760.5;789.3;7655.4;5655.9
3;2.31;2.11;0.390;0.350;649.3;712.0;7030.1;4789.7
4;2.88;2.72;0.463;0.448;520.9;552.6;6187.2;4066.8
5;3.38;3.29;0.510;0.507;443.5;457.0;5643.3;3633.1
6;3.64;3.82;0.517;0.546;411.3;393.2;5567.8;3344.0
