#Procs;Cores;Freq;Time[s];Energy[Wh];Energy[J];AvgPower[W];
1;1;2.04GHz;300.14;0.56;2016.0;6.73422818792;
1;2;2.04GHz;172.03;0.38;1368.0;8.07953216374;
1;3;2.04GHz;126.55;0.31;1116.0;8.92;
1;4;2.04GHz;95.03;0.26;936.0;9.78404255319;
1;5;2.04GHz;76.45;0.23;828.0;10.608;
1;6;2.04GHz;63.67;0.2;720.0;11.35;
