#Procs;Cores;Freq;Time[s];Energy[Wh];Energy[J];AvgPower[W];
1;1;2.04GHz;1133.07;2.81;10116.0;8.86830553117;
1;2;2.04GHz;607.58;2.06;7416.0;12.1285245902;
1;3;2.04GHz;690.81;2.17;7812.0;11.3670995671;
1;4;2.04GHz;610.33;2.07;7452.0;12.7384991843;
1;5;2.04GHz;576.06;2.04;7344.0;14.0396193772;
1;6;2.04GHz;573.37;2.06;7416.0;14.2113043478;
