#Procs;Cores;Freq;Time[s];Energy[Wh];Energy[J];AvgPower[W];
1;1;2.04GHz;1498.56;3.22;11592.0;7.68522200133;
1;2;2.04GHz;760.51;2.13;7668.0;10.0661437908;
1;3;2.04GHz;649.34;1.9;6840.0;10.8266055046;
1;4;2.04GHz;520.91;1.66;5976.0;11.8776717557;
1;5;2.04GHz;443.46;1.53;5508.0;12.7255605381;
1;6;2.04GHz;411.28;1.48;5328.0;13.5376811594;
