#Procs;Cores;Freq;Time[s];Energy[Wh];Energy[J];AvgPower[W];
1;1;4.00GHz;13.3;0.2;720.0;52.18;
1;2;4.00GHz;9.76;0.2;720.0;60.925;
1;3;4.00GHz;7.77;0.1;360.0;74.45;
1;4;4.00GHz;7.38;0.1;360.0;78.72;
1;5;4.00GHz;6.59;0.1;360.0;74.825;
1;6;4.00GHz;6.5;0.1;360.0;83.85;
1;7;4.00GHz;5.43;0.1;360.0;81.5;
1;8;4.00GHz;5.79;0.1;360.0;80.3;
