#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;399.1;0.0;3540.8;0.0
2;1.74;1.56;0.223;0.227;229.8;0.0;2749.7;0.0
3;2.46;2.11;0.356;0.334;162.2;0.0;2279.0;0.0
4;2.93;2.67;0.447;0.397;136.1;0.0;1958.6;0.0
5;2.96;2.94;0.457;0.444;134.8;0.0;1923.6;0.0
6;3.17;3.21;0.488;0.482;126.1;0.0;1814.5;0.0
7;3.34;3.48;0.512;0.515;119.5;0.0;1726.5;0.0
8;3.56;3.75;0.540;0.543;112.2;0.0;1629.8;0.0
