#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;347.6;0.0;3570.3;0.0
2;1.64;1.45;0.180;0.197;211.5;0.0;2928.5;0.0
3;2.18;1.90;0.358;0.300;159.6;0.0;2293.6;0.0
4;2.63;2.35;0.445;0.364;132.0;0.0;1981.2;0.0
5;2.39;2.48;0.385;0.391;145.7;0.0;2194.7;0.0
6;2.54;2.62;0.417;0.414;136.9;0.0;2082.7;0.0
7;2.63;2.76;0.435;0.436;132.1;0.0;2016.3;0.0
8;2.78;2.89;0.460;0.455;125.3;0.0;1929.0;0.0
