#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;3123.4;0.0;33694.9;0.0
2;1.87;1.26;0.281;0.133;1669.8;0.0;24240.8;0.0
3;2.49;1.53;0.446;0.220;1253.6;0.0;18661.2;0.0
4;2.99;1.79;0.514;0.281;1043.5;0.0;16382.9;0.0
5;1.49;1.86;0.175;0.300;2091.3;0.0;27791.3;0.0
6;1.56;1.93;0.223;0.317;2000.4;0.0;26195.6;0.0
7;1.52;1.99;0.209;0.334;2057.3;0.0;26666.8;0.0
8;1.59;2.06;0.241;0.349;1964.7;0.0;25559.7;0.0
