#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;497.0;0.0;4571.1;0.0
2;1.99;1.85;0.292;0.291;249.2;0.0;3238.2;0.0
3;2.80;2.69;0.445;0.399;177.7;0.0;2536.2;0.0
4;3.48;3.54;0.529;0.455;143.0;0.0;2154.6;0.0
5;3.83;3.86;0.562;0.491;129.6;0.0;2003.9;0.0
6;4.20;4.19;0.593;0.522;118.2;0.0;1858.9;0.0
7;4.51;4.52;0.624;0.547;110.3;0.0;1718.7;0.0
8;4.84;4.85;0.649;0.570;102.7;0.0;1606.7;0.0
