#Procs;Cores;Freq;Time[s];Energy[Wh];Energy[J];AvgPower[W];
1;1;2.04GHz;2012.33;0.0395;142.2;6.57090729783;
1;2;2.04GHz;1058.49;0.023;82.8;7.56213683224;
1;3;2.04GHz;765.81;0.018;64.8;8.47120622568;
1;4;2.04GHz;617.90;0.0158;56.88;9.44903536977;
