#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;15.5;15.5;876.4;538.3
2;1.20;1.18;0.155;0.102;13.0;13.2;740.5;506.7
3;1.27;1.25;0.206;0.136;12.2;12.4;695.6;496.2
4;1.34;1.29;0.184;0.153;11.6;12.0;714.8;490.9
5;1.31;1.32;0.162;0.163;11.9;11.8;734.6;487.8
6;1.34;1.34;0.183;0.170;11.6;11.6;716.4;485.7
7;1.33;1.35;0.174;0.175;11.6;11.5;724.3;484.1
8;1.33;1.36;0.200;0.178;11.7;11.4;701.3;483.0
