#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;94.0;94.0;5060.5;2545.8
2;2.00;1.84;0.409;0.309;47.1;51.0;2989.2;1965.4
3;2.97;2.56;0.503;0.412;31.7;36.7;2513.8;1771.9
4;3.87;3.18;0.566;0.463;24.3;29.5;2197.7;1675.2
5;4.04;3.73;0.553;0.494;23.3;25.2;2259.7;1617.2
6;4.27;4.20;0.572;0.515;22.0;22.4;2165.2;1578.5
7;4.44;4.63;0.582;0.529;21.2;20.3;2116.1;1550.9
8;4.62;5.01;0.591;0.540;20.3;18.8;2071.6;1530.1
