#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;369.0;369.0;19462.7;12771.1
2;1.49;1.18;0.211;0.105;247.0;311.5;15354.5;11996.3
3;1.43;1.26;0.176;0.140;257.4;292.4;16031.7;11738.1
4;1.39;1.30;0.131;0.158;264.8;282.8;16906.0;11608.9
5;1.30;1.33;0.128;0.168;283.7;277.1;16977.5;11531.5
6;1.30;1.35;0.133;0.175;283.3;273.3;16865.5;11479.8
7;1.27;1.36;0.135;0.180;291.5;270.5;16829.3;11442.9
8;1.23;1.37;0.137;0.184;300.1;268.5;16798.7;11415.2
