#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;99.6;99.6;5491.6;3370.7
2;1.31;1.23;0.311;0.126;75.9;81.0;3782.3;3120.1
3;1.45;1.33;0.347;0.168;68.8;74.8;3583.5;3036.5
4;1.49;1.39;0.342;0.189;66.9;71.7;3613.6;2994.7
5;1.35;1.43;0.269;0.201;73.7;69.9;4013.2;2969.7
6;1.43;1.45;0.313;0.210;69.8;68.6;3774.3;2953.0
7;1.44;1.47;0.330;0.216;69.2;67.8;3677.0;2941.0
8;1.42;1.48;0.350;0.220;70.3;67.1;3568.8;2932.1
