#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;28.6;28.6;1587.0;887.8
2;1.59;1.42;0.267;0.200;17.9;20.1;1163.5;773.6
3;1.81;1.65;0.278;0.267;15.8;17.3;1145.5;735.6
4;1.94;1.80;0.290;0.300;14.7;15.9;1126.9;716.6
5;1.89;1.90;0.256;0.320;15.1;15.0;1180.5;705.1
6;1.96;1.98;0.272;0.333;14.5;14.5;1154.7;697.5
7;1.95;2.03;0.292;0.343;14.6;14.0;1123.3;692.1
8;1.96;2.08;0.319;0.350;14.6;13.7;1080.7;688.0
