#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;69.5;69.5;3386.2;1962.1
2;1.56;1.70;0.245;0.277;44.5;41.0;2556.9;1576.8
3;2.21;2.21;0.371;0.370;31.4;31.4;2130.4;1448.4
4;2.63;2.61;0.428;0.416;26.4;26.7;1938.3;1384.2
5;2.83;2.92;0.462;0.444;24.5;23.8;1822.2;1345.7
6;3.11;3.17;0.506;0.462;22.4;21.9;1671.9;1320.0
7;3.39;3.38;0.530;0.475;20.5;20.6;1590.9;1301.6
8;3.65;3.56;0.565;0.485;19.0;19.5;1471.7;1287.9
