#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;157.9;157.9;7760.2;4183.3
2;2.00;1.92;0.385;0.324;79.1;82.1;4771.3;3160.4
3;2.99;2.78;0.496;0.432;52.9;56.8;3913.2;2819.4
4;3.89;3.57;0.555;0.486;40.6;44.2;3456.7;2648.9
5;4.13;4.31;0.588;0.519;38.2;36.6;3196.6;2546.6
6;4.92;5.01;0.638;0.540;32.1;31.5;2805.6;2478.4
7;5.59;5.65;0.682;0.556;28.2;27.9;2466.7;2429.7
8;6.32;6.26;0.715;0.567;25.0;25.2;2212.5;2393.2
