#Procs;Cores;Freq;Time[s];Energy[Wh];Energy[J];AvgPower[W];
1;1;1.20GHz;255.89;0.2;720.0;3.0188976378;
1;2;1.20GHz;156.66;0.2;720.0;3.76;
1;3;1.20GHz;146.4;0.0999999999999;360.0;3.90347222222;
1;4;1.20GHz;149.0;0.2;720.0;3.90204081633;
