#Procs;Cores;Freq;Time[s];Energy[Wh];Energy[J];AvgPower[W];
1;1;1.20GHz;2509.77;1.5;5400.0;2.22232854864;
1;2;1.20GHz;2366.13;1.4;5040.0;2.22076109937;
1;3;1.20GHz;2435.36;1.5;5400.0;2.1978216194;
1;4;1.20GHz;2645.59;1.6;5760.0;2.19561270802;
