#Procs;Cores;Freq;Time[s];Energy[Wh];Energy[J];AvgPower[W];
1;1;2.00GHz;335.67;0.007;25.2;8.85688622754;
1;2;2.00GHz;179.56;0.006;21.6;11.8494382022;
1;3;2.00GHz;129.87;0.004;14.4;13.93828125;
1;4;2.00GHz;108.39;0.004;14.4;14.1579439252;
1;5;2.00GHz;150.49;0.006;21.6;13.2610738255;
1;6;2.00GHz;128.87;0.004;14.4;13.425984252;
1;7;2.00GHz;114.06;0.004;14.4;13.3714285714;
1;8;2.00GHz;103.19;0.004;14.4;13.3176470588;
