#Procs;Cores;Freq;Time[s];Energy[Wh];Energy[J];AvgPower[W];
1;1;2.00GHz;3127.80;0.088;316.8;10.739917565;
1;2;2.00GHz;1692.94;0.066;237.6;14.5906213365;
1;3;2.00GHz;1289.91;0.052;187.2;14.9515384615;
1;4;2.00GHz;1075.75;0.045;162.0;15.6904059041;
1;5;2.00GHz;2467.62;0.087;313.2;12.8539389068;
1;6;2.00GHz;2311.03;0.079;284.4;12.284242164;
1;7;2.00GHz;2231.69;0.077;277.2;12.3391729658;
1;8;2.00GHz;2166.02;0.076;273.6;12.4622364803;
