#Procs;Cores;Freq;Time[s];Energy[Wh];Energy[J];AvgPower[W];
1;1;2.00GHz;495.59;0.012;43.2;9.25546558704;
1;2;2.00GHz;248.59;0.008;28.8;13.0215447154;
1;3;2.00GHz;181.69;0.006;21.6;14.1572222222;
1;4;2.00GHz;146.22;0.006;21.6;14.9701388889;
1;5;2.00GHz;250.68;0.007;25.2;10.5184738956;
1;6;2.00GHz;224.37;0.005;18.0;10.3497757848;
1;7;2.00GHz;193.67;0.005;18.0;10.540625;
1;8;2.00GHz;169.57;0.004;14.4;10.7720238095;
