#Procs;Cores;Freq;Time[s];Energy[Wh];Energy[J];AvgPower[W];
1;1;2.00GHz;99.35;0.002;7.2;8.81734693878;
1;2;2.00GHz;92.18;0.002;7.2;8.94222222222;
1;3;2.00GHz;90.12;0.002;7.2;8.8125;
1;4;2.00GHz;88.96;0.002;7.2;8.84827586207;
1;5;2.00GHz;95.4;0.002;7.2;8.68936170213;
1;6;2.00GHz;93.8;0.002;7.2;8.84782608696;
1;7;2.00GHz;92.4;0.000999999999999;3.6;8.66555555556;
1;8;2.00GHz;91.58;0.000999999999999;3.6;8.74494382022;
