#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;495.6;497.1;4586.9;4697.9
2;1.99;1.91;0.294;0.302;248.6;260.4;3237.0;3277.3
3;2.73;2.74;0.439;0.403;181.7;181.5;2572.2;2803.8
4;3.39;3.50;0.523;0.454;146.2;142.0;2188.9;2567.1
5;1.98;1.86;0.425;0.340;250.7;267.3;2636.8;3101.7
6;2.21;2.19;0.494;0.422;224.4;226.7;2322.2;2713.3
7;2.56;2.52;0.555;0.481;193.7;197.7;2041.4;2435.9
8;2.92;2.83;0.602;0.526;169.6;175.9;1826.6;2227.8
