#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;94.0;94.0;5060.5;2881.2
2;2.00;1.63;0.409;0.261;47.1;57.7;2989.2;2481.9
3;2.97;2.26;0.503;0.376;31.7;41.6;2513.8;2348.8
4;3.87;2.89;0.566;0.441;24.3;32.6;2197.7;2282.2
5;4.04;3.52;0.553;0.483;23.3;26.7;2259.7;2242.3
6;4.27;4.15;0.572;0.512;22.0;22.7;2165.2;2215.6
7;4.44;4.78;0.582;0.534;21.2;19.7;2116.1;2196.6
8;4.62;5.41;0.591;0.550;20.3;17.4;2071.6;2182.3
