#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;13.3;13.3;694.0;475.0
2;1.36;1.22;0.143;0.123;9.8;10.9;594.6;454.9
3;1.71;1.45;0.166;0.208;7.8;9.2;578.5;448.3
4;1.80;1.67;0.163;0.271;7.4;8.0;581.0;444.9
5;2.02;1.89;0.289;0.319;6.6;7.0;493.1;442.9
6;2.05;2.12;0.215;0.356;6.5;6.3;545.0;441.6
7;2.45;2.34;0.362;0.387;5.4;5.7;442.5;440.6
8;2.30;2.56;0.330;0.412;5.8;5.2;464.9;439.9
