#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;28.6;28.6;1587.0;1033.4
2;1.59;1.18;0.267;0.105;17.9;24.1;1163.5;997.9
3;1.81;1.37;0.278;0.182;15.8;20.9;1145.5;986.0
4;1.94;1.55;0.290;0.241;14.7;18.4;1126.9;980.1
5;1.89;1.74;0.256;0.287;15.1;16.4;1180.5;976.5
6;1.96;1.92;0.272;0.324;14.5;14.8;1154.7;974.2
7;1.95;2.11;0.292;0.355;14.6;13.5;1123.3;972.5
8;1.96;2.29;0.319;0.381;14.6;12.5;1080.7;971.2
