#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;99.6;99.6;5491.6;3730.4
2;1.31;1.08;0.311;0.052;75.9;91.9;3782.3;3673.9
3;1.45;1.17;0.347;0.097;68.8;85.3;3583.5;3655.1
4;1.49;1.25;0.342;0.136;66.9;79.5;3613.6;3645.7
5;1.35;1.34;0.269;0.170;73.7;74.5;4013.2;3640.0
6;1.43;1.42;0.313;0.200;69.8;70.1;3774.3;3636.2
7;1.44;1.50;0.330;0.226;69.2;66.2;3677.0;3633.5
8;1.42;1.59;0.350;0.250;70.3;62.7;3568.8;3631.5
