#Procs;Cores;Freq;Time[s];Energy[Wh];Energy[J];AvgPower[W];
1;1;2.00GHz;15324.26;0.2855;1027.8;7.19435394899;
1;2;2.00GHz;8025.80;0.1589;572.04;7.73817550818;
1;3;2.00GHz;5600.67;0.1152;414.72;8.12373001776;
1;4;2.00GHz;4297.19;0.0937;337.32;8.47893030794;
