#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;430.0;454.3;2716.4;2226.2
2;2.00;1.98;0.393;0.243;215.0;229.2;1648.8;1686.0
3;2.95;2.93;0.543;0.435;145.9;154.9;1242.4;1257.0
4;3.85;3.87;0.621;0.532;111.7;117.4;1029.2;1040.9
5;4.76;4.79;0.667;0.591;90.3;94.9;903.8;910.8
6;5.71;5.69;0.702;0.630;75.3;79.8;810.4;823.8
