#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;99.3;0.0;876.0;0.0
2;1.08;1.03;0.059;0.016;92.2;0.0;824.3;0.0
3;1.10;1.05;0.093;0.030;90.1;0.0;794.2;0.0
4;1.12;1.08;0.101;0.045;89.0;0.0;787.1;0.0
5;1.04;1.06;0.054;0.040;95.4;0.0;829.0;0.0
6;1.06;1.08;0.053;0.054;93.8;0.0;829.9;0.0
7;1.08;1.09;0.086;0.068;92.4;0.0;800.7;0.0
8;1.08;1.11;0.086;0.081;91.6;0.0;800.9;0.0
