#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;335.7;0.0;2973.0;0.0
2;1.87;1.77;0.284;0.277;179.6;0.0;2127.7;0.0
3;2.58;2.55;0.391;0.386;129.9;0.0;1810.2;0.0
4;3.10;3.32;0.484;0.444;108.4;0.0;1534.6;0.0
5;2.23;2.12;0.329;0.383;150.5;0.0;1995.7;0.0
6;2.60;2.50;0.418;0.462;128.9;0.0;1730.2;0.0
7;2.94;2.88;0.487;0.520;114.1;0.0;1525.1;0.0
8;3.25;3.26;0.538;0.564;103.2;0.0;1374.2;0.0
