#Procs;Cores;Freq;Time[s];Energy[Wh];Energy[J];AvgPower[W];
1;1;2.04GHz;163.79;0.0031;11.16;6.56604938272;
1;2;2.04GHz;87.58;0.0018;6.48;7.55348837209;
