#Procs;Cores;Freq;Time[s];Energy[Wh];Energy[J];AvgPower[W];
1;1;2.04GHz;454.26;0.0087;31.32;6.31545253863;
1;2;2.04GHz;233.79;0.0051;18.36;7.59698275862;
