#Procs;Cores;Freq;Time[s];Energy[Wh];Energy[J];AvgPower[W];
1;1;2.00GHz;99.51;0.0022;7.92;8.74897959184;
1;2;2.00GHz;92.36;0.0021;7.56;8.86153846154;
1;3;2.00GHz;90.19;0.0021;7.56;8.93033707865;
1;4;2.00GHz;89.08;0.002;7.2;8.82068965517;
