#Procs;Cores;Freq;Time[s];Energy[Wh];Energy[J];AvgPower[W];
1;1;2.00GHz;3053.34;0.0837;301.32;10.7655519481;
1;2;2.00GHz;1648.13;0.0636;228.96;14.786101083;
1;3;2.00GHz;1252.97;0.0504;181.44;15.2983372922;
1;4;2.00GHz;1051.24;0.0442;159.12;15.8444339623;
