#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;1492.3;0.0;11452.4;0.0
2;1.95;1.79;0.346;0.216;765.2;0.0;7485.9;0.0
3;2.42;2.38;0.422;0.356;616.8;0.0;6615.0;0.0
4;3.09;2.97;0.499;0.441;483.2;0.0;5734.4;0.0
5;3.60;3.56;0.533;0.497;414.1;0.0;5342.7;0.0
6;3.99;4.15;0.541;0.538;373.7;0.0;5254.6;0.0
