#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;399.1;337.8;3540.8;3192.4
2;1.74;1.76;0.223;0.274;229.8;192.2;2749.7;2318.9
3;2.46;2.35;0.356;0.365;162.2;143.7;2279.0;2027.7
4;2.93;2.83;0.447;0.410;136.1;119.4;1958.6;1882.2
5;2.96;3.03;0.457;0.450;134.8;111.5;1923.6;1754.4
6;3.17;3.21;0.488;0.483;126.1;105.2;1814.5;1651.8
7;3.34;3.38;0.512;0.509;119.5;99.9;1726.5;1567.5
8;3.56;3.54;0.540;0.531;112.2;95.5;1629.8;1497.0
