#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;4376.1;4382.4;44502.8;41413.2
2;1.68;1.50;0.229;0.213;2598.6;2914.6;34326.6;32606.4
3;2.14;1.81;0.294;0.284;2048.5;2425.3;31425.5;29670.8
4;2.35;2.01;0.344;0.319;1864.2;2180.7;29211.7;28203.0
5;1.70;2.06;0.178;0.335;2573.1;2131.7;36592.4;27541.7
6;1.88;2.10;0.250;0.349;2329.9;2088.8;33363.4;26963.1
7;2.06;2.14;0.301;0.361;2127.3;2051.0;31089.9;26452.6
8;2.24;2.17;0.349;0.372;1954.9;2017.5;28989.1;25998.9
