#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;709.8;710.8;6563.8;6717.2
2;1.95;1.94;0.307;0.308;364.9;365.8;4549.8;4647.2
3;2.85;2.83;0.428;0.411;248.7;250.8;3757.6;3957.2
4;3.57;3.68;0.536;0.462;199.0;193.3;3045.6;3612.2
5;3.96;4.04;0.582;0.502;179.3;176.2;2745.7;3342.2
6;4.36;4.39;0.618;0.535;162.8;162.1;2509.0;3121.1
7;4.75;4.73;0.646;0.563;149.5;150.4;2324.3;2936.6
8;5.15;5.06;0.671;0.586;137.7;140.4;2158.9;2780.5
