#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;1498.6;0.0;11516.8;0.0
2;1.97;1.84;0.335;0.224;760.5;0.0;7655.4;0.0
3;2.31;2.05;0.390;0.340;649.3;0.0;7030.1;0.0
4;2.88;2.68;0.463;0.444;520.9;0.0;6187.2;0.0
5;3.38;3.31;0.510;0.508;443.5;0.0;5643.3;0.0
6;3.64;3.94;0.517;0.552;411.3;0.0;5567.8;0.0
