#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;1133.1;0.0;10048.4;0.0
2;1.86;1.63;0.267;0.189;607.6;0.0;7369.0;0.0
3;1.64;1.33;0.219;0.165;690.8;0.0;7852.5;0.0
4;1.86;1.64;0.226;0.264;610.3;0.0;7774.7;0.0
5;1.97;1.96;0.195;0.331;576.1;0.0;8087.7;0.0
6;1.98;2.28;0.189;0.379;573.4;0.0;8148.3;0.0
