#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;33.8;0.0;156.8;0.0
2;1.21;1.23;0.114;0.092;28.1;0.0;138.9;0.0
3;1.31;1.09;0.175;0.056;25.9;0.0;129.3;0.0
4;1.36;1.20;0.196;0.109;24.9;0.0;126.1;0.0
5;1.26;1.30;0.173;0.153;26.8;0.0;129.6;0.0
6;1.33;1.41;0.196;0.190;25.4;0.0;126.0;0.0
