#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;164.2;0.0;1076.6;0.0
2;1.82;1.71;0.365;0.203;90.2;0.0;683.8;0.0
3;2.18;2.01;0.446;0.333;75.3;0.0;596.7;0.0
4;2.74;2.58;0.519;0.436;60.0;0.0;517.9;0.0
5;3.10;3.15;0.557;0.502;52.9;0.0;476.5;0.0
6;3.57;3.72;0.595;0.547;46.0;0.0;435.5;0.0
