#Procs;Cores;Freq;Time[s];Energy[Wh];Energy[J];AvgPower[W];
1;1;2.04GHz;67.16;0.13;468.0;7.27121212121;
1;2;2.04GHz;55.17;0.12;432.0;8.33333333333;
1;3;2.04GHz;53.55;0.13;468.0;8.99423076923;
1;4;2.04GHz;37.9;0.1;360.0;9.61621621622;
1;5;2.04GHz;31.31;0.09;324.0;10.1933333333;
1;6;2.04GHz;27.33;0.07;252.0;10.5653846154;
