#Procs;Cores;Freq;Time[s];Energy[Wh];Energy[J];AvgPower[W];
1;1;2.04GHz;53.64;0.06;216.0;4.52692307692;
1;2;2.04GHz;55.35;0.07;252.0;4.89811320755;
1;3;2.04GHz;54.15;0.09;324.0;5.56226415094;
1;4;2.04GHz;53.09;0.09;324.0;5.88076923077;
1;5;2.04GHz;53.59;0.09;324.0;5.83846153846;
1;6;2.04GHz;53.85;0.09;324.0;5.89230769231;
