#Procs;Cores;Freq;Time[s];Energy[Wh];Energy[J];AvgPower[W];
1;1;2.04GHz;1117.21;2.78;10008.0;8.89332740214;
1;2;2.04GHz;605.34;2.03;7308.0;12.0156507414;
1;3;2.04GHz;616.11;2.06;7416.0;11.9763754045;
1;4;2.04GHz;547.40;1.97;7092.0;12.9298724954;
1;5;2.04GHz;519.15;1.96;7056.0;13.5113243762;
1;6;2.04GHz;510.36;1.96;7056.0;14.3340508806;
