#Procs;Cores;Freq;Time[s];Energy[Wh];Energy[J];AvgPower[W];
1;1;2.04GHz;1492.33;3.21;11556.0;7.67420212766;
1;2;2.04GHz;765.19;2.09;7524.0;9.78311688312;
1;3;2.04GHz;616.84;1.86;6696.0;10.7240322581;
1;4;2.04GHz;483.17;1.61;5796.0;11.8683127572;
1;5;2.04GHz;414.12;1.49;5364.0;12.9014423077;
1;6;2.04GHz;373.72;1.41;5076.0;14.0602666667;
