#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;221.9;221.9;617.7;460.5
2;1.79;1.41;0.340;0.253;124.2;156.9;407.9;387.0
3;2.03;1.83;0.388;0.391;109.3;121.3;378.0;362.5
4;1.99;2.24;0.357;0.479;111.8;98.9;397.5;350.2
