#Cores;Measured Speedup;Predicted Speedup;Measured Energy Savings;Predicted Energy Savings;Measured Time;Predicted Time;Measured Energy;Predicted Energy
1;1.00;1.00;0.000;0.000;221.9;221.9;617.7;440.6
2;1.79;1.55;0.340;0.308;124.2;142.7;407.9;314.0
3;2.03;1.91;0.388;0.411;109.3;116.3;378.0;271.8
4;1.99;2.15;0.357;0.462;111.8;103.1;397.5;250.7
