#Procs;Cores;Freq;Time[s];Energy[Wh];Energy[J];AvgPower[W];
1;1;2.00GHz;4376.13;0.114;410.4;10.1694406548;
1;2;2.00GHz;2598.60;0.09;324.0;13.2096551724;
1;3;2.00GHz;2048.47;0.084;302.4;15.3409820126;
1;4;2.00GHz;1864.19;0.077;277.2;15.6699091395;
1;5;2.00GHz;2573.06;0.098;352.8;14.2213400465;
1;6;2.00GHz;2329.86;0.089;320.4;14.3199315654;
1;7;2.00GHz;2127.26;0.082;295.2;14.614995314;
1;8;2.00GHz;1954.94;0.077;277.2;14.8286588475;
