#Procs;Cores;Freq;Time[s];Energy[Wh];Energy[J];AvgPower[W];
1;1;2.00GHz;172.29;0.004;14.4;8.59411764706;
1;2;2.00GHz;148.01;0.004;14.4;9.69726027397;
1;3;2.00GHz;135.24;0.003;10.8;10.2589552239;
1;4;2.00GHz;137.05;0.004;14.4;11.0110294118;
1;5;2.00GHz;152.57;0.004;14.4;11.3642384106;
1;6;2.00GHz;144.04;0.004;14.4;11.1577464789;
1;7;2.00GHz;140.23;0.004;14.4;11.0826086957;
1;8;2.00GHz;136.46;0.004;14.4;11.0037313433;
