#Procs;Cores;Freq;Time[s];Energy[Wh];Energy[J];AvgPower[W];
1;1;2.00GHz;709.82;0.017;61.2;9.24717514124;
1;2;2.00GHz;364.94;0.012;43.2;12.4672176309;
1;3;2.00GHz;248.67;0.01;36.0;15.1109311741;
1;4;2.00GHz;198.96;0.008;28.8;15.3075757576;
1;5;2.00GHz;179.27;0.007;25.2;15.3157303371;
1;6;2.00GHz;162.80;0.007;25.2;15.4118012422;
1;7;2.00GHz;149.53;0.006;21.6;15.5439189189;
1;8;2.00GHz;137.73;0.006;21.6;15.6748148148;
